715.91,C0157960
94.33,C0004933
963.1,C0412836
55.6,C0022671
786.05,C0013404
989.4,C0302408
276.9,C0868890
580,C0156221
786.06,C0231835
977.9,C0013221
490,C0006277
919.4,C0021567
799.89,C0277538
114,C0009186
793.89,C0949148
637,C0156543
351.8,C0029616
286.4,C0042974
788.99,C0159064
729.81,C0158369
756.54,C0016065
572,C0156191
368,C0547030
727.3,C0029528
6.9,NONE
530.85,C0004763
448,C0155765
131.01,C2945558
13,C0197672
368.2,C0012569
288.1,C0016808
991.3,C0016737
995.91,C0243026
785.3,C0159050
989.1,C0161727
277.2,C0029595
365.63,C0154964
140-239.99,C0027651
300.15,C0012746
947.2,C0162286
272,C0154251
626.6,C0025874
665.2,C0162482
413.9,C0348588
958.4,C0036986
206,C0598894
298.8,C0029516
309.89,C0154592
277.88,C0041364
788.21,C0344365
41.2,C0193987
250.9,C0342257
788.35,C0375552
379.8,C0155384
333.4,C0020179
V24.2,C0260564
240,C0037158
272.7,C0023794
388.43,C0155537
283.9,C0002879
711,C0157749
608.1,C0037859
284.1,C0030312
520.6,C0012767
296.5,C1456305
V29.9,C0490064
320-326.99,C0178264
434,C0028790
795.79,C0375580
788.39,C0375554
963,C0161518
478.5,C0155852
581.9,C0027730
986,C1370867
625.2,C0152149
729.4,C0015645
302.2,C0030764
359.22,C0027127
276.5,C0546884
601.1,C0085696
128.9,C0018889
299,C0524528
564.9,C0016807
255.3,C0348461
597.8,C0029867
27,C0161879
42,C0192259
99.3,C0178201
362.2,C0154837
17,C0175624
988,C0161721
810-819.99,C0178316
780.6,C2349675
111.9,C0011630
365.13,C0017612
557,C2004435
453.9,C0040038
794.8,C0151766
218,C0042133
780,C0159028
195,C0153659
V59,C1527169
218.9,C0042133
279.41,C1328840
352.6,C0154733
V65.3,C0260823
277.87,C1456275
7.1,NONE
V72.7,C0362085
334.3,C0029534
301.82,C0004444
701,C0157727
985.1,C0311375
286.2,C0015523
477.9,C2607914
32.9,C0396566
621.4,C0018948
365.04,C0028840
379.23,C0042909
380.4,C0021092
285,C0472702
252.1,C0020626
126.8,C0546827
38.94,C0085290
V25.8,C0260574
635.9,C0156499
571.42,C0241910
8.41,NONE
279.06,C0009447
995.27,C1719669
364.9,C0154907
426,C0264886
363.2,C2239106
863.8,C0160374
83.8,C0177635
257.8,C0029857
525.19,C0949133
78.89,C0302453
389.9,C1384666
753.9,C0158698
995.3,C0700625
92,C0034606
483.1,C0339959
288.09,C2873812
296.9,C1456311
461.8,C0155808
362.36,C0154842
742.9,C0497552
348.2,C0033845
461.9,C0149512
736.6,C0158487
216.9,C0004998
136.9,C0041849
362.18,C0152026
V61.7,C0029865
300.1,C1456314
208.9,C0023418
771.89,C0158950
614.7,C0156332
529.4,C0155964
237.71,C0027831
416.8,C0155673
519.2,C0025064
205.8,C0029670
234.9,C0007099
651,C0032989
619.1,C0012246
710.3,C0011633
710.4,C0085655
277.81,C0342788
427.81,C0428908
V58.44,C1455977
81.2,C0177554
481,C0155862
372,C0009759
414.9,C0264694
102,C0043388
282.2,C0002899
30.3,C0189231
E008.0,C0006080
180,C0007847
787.99,C0159061
237,C0154116
784.99,C0029855
710.9,C0041785
799.59,C2921141
451.9,C1367972
996.81,C1261281
614.9,C0242172
309.83,C0154595
331.5,C1955760
120.2,C0036329
E003.1,C0020748
269.3,C0869423
573.3,C0019158
239.1,C0154131
379.43,C0026962
E003.0,C0020749
122,C0013502
327.42,C0751772
339.03,C1565171
289.9,C0018939
286.6,C0012739
53.2,C0198760
32,C1970969
743.06,C0311249
375.15,C0043349
384.2,C0206504
781.8,C0840927
771.1,C0158945
44.01,C0042275
194,C0153651
3.9,NONE
921,C0160919
720.9,C0038012
347,C0751362
426.9,C0264886
312,C0869273
999.9,C0302430
621.6,C0156373
695,C0041834
188.9,C0005684
190.9,C0496836
V62.89,C0302431
312.34,C0021776
157.4,C1328479
246.8,C0154167
686,C0157707
534.9,C0494736
274.11,C0403719
63.2,C0177120
967,C0274638
312.89,C0375193
537.4,C0267180
659,C0302388
117.1,C0038034
288.51,C0024312
780.99,C0029625
556,C0009324
709,C0178301
484.5,C0155866
V15.81,C0260503
V66.9,C0677614
84.1,C0337308
754.82,C0158731
244,C0700502
694.5,C0030805
125.5,C0016089
785.1,C0030252
244.8,C0154161
136.3,C1535939
202.7,C0079774
261,C0086588
112.5,C0153252
114.2,C0153259
99.82,C0041626
726.19,C0158305
373.9,C0005741
255,C0001621
V41.2,C0438989
304.4,C0375175
242.2,C0154143
362.89,C0339438
368.5,C0242225
298,C0154442
65.4,C0041692
573.5,C0600452
V21.9,C0260549
366.41,C0011876
89.7,C0031809
496,C0302378
306.9,C0041876
188,C0005684
749,C0158646
V08,C0476550
759.9,C0000768
357.89,C0154764
279.9,C0041806
238.71,C0040028
582.1,C0008686
35,C0161890
401.9,C0085580
537.9,C0494741
425.1,C0007194
79.5,C0185380
33.5,C0024128
530.81,C0017168
362.02,C0154830
331,C0154668
625.7,C0406670
191,C0153633
771.7,C0276682
66.4,C0177169
V17.81,C2911643
854,C0160292
307.9,C0302371
583.1,C0027701
264.1,C0154232
79.99,C0177489
533.5,C0494731
456.1,C0267092
368.59,C0029548
237.79,C2921012
756.1,C0158775
296.4,C1456304
759.2,C0432378
37.26,C0199551
796.1,C0034933
74.9,C0007876
269.2,C1510471
700,C0157726
215.9,C0496876
371.9,C0010034
701.8,C0029805
985.4,C0412993
46.1,C0009410
288.5,C0750394
314.9,C1263846
041.9|421.0,NONE
V07.0,C0260397
62,C0194855
968.2,C0473975
429.1,C0027046
176,C0036220
238.72,C1719305
V60.89,C2712997
372.4,C4520843
781.7,C0039621
373,C1812623
41,C0161896
460-519.99,C0035204
503,C0032274
459.1,C0032807
641.8,C0156635
68.12,C0020710
351,C0015464
518.3,C0034068
362.21,C0035344
783.5,C0085602
204.8,C0029660
571.6,C0023892
260,C0022806
173.99,C3161065
788.43,C0028734
455.6,C0041844
98.4,NONE
265.1,C0029510
295.92,C0270403
88.72,C0013516
266.2,C0029523
427.1,C0030591
345.91,C0154722
380,C0155388
530.9,C0014852
202.8,C0029662
239,C3665668
300.01,C0236794
794.7,C0159118
291.81,C0236663
296.82,C0154437
555.1,C0156147
799.1,C0162297
719.5,C0869450
83,C0161950
990|E926.3,NONE
258.8,C0154221
110.4,C0040259
429.89,C0155717
959.9,C0029509
724.5,C0004604
429.2,C0007222
359.1,C4551827
719.41,C0838222
266,C0042850
478.75,C0023066
289.81,C1260404
783,C0476235
788.36,C0270327
371.5,C0010035
371.81,C0155138
600.2,C0878697
284.9,C0002874
346.2,C2349446
259.51,C0039585
575,C0156213
732.1,C0410502
300.2,C0349231
555,C0678202
233.1,C0851140
121.3,C0015652
268.9,C0042870
317-319.99,C3714756
786.09,C0029601
V41.5,C0260665
333.81,C0005747
995.9,C0242966
287.49,C2921026
783.21,C1262477
81.9,C0175620
565,C0156175
728.3,C0029741
780.55,C1561817
636,C0000804
595.9,C0010692
79,C0161946
40.42,C0193863
E906.1,C0479196
453.89,C2712736
625.4,C0376356
89.8,C0004398
993.2,C0029499
323.81,C1719365
626.9,C0041827
309.21,C0003477
692.7,C0157715
783.43,C0349588
730.2,C0029443
186,C0153594
276.1,C0020645
275.09,C2874299
71,C0161936
741.9,C0158534
564.1,C0022104
200.7,C0024302
642.4,C0269658
710,C0041785
919.2,C0005761
86.5,C0994532
389.8,C0477458
327.09,C1561851
781.2,C0575081
747.11,C0152419
793.4,C0159090
275.2,C0012716
620.2,C0029513
345.3,C0311335
359,C0026849
372.9,C0009759
593.89,C0029781
377,C1533675
596.55,C0341747
690.18,C0348768
V20.2,C0260545
658.2,C0495246
756.83,C0013720
459.9,C0728936
576.2,C0008370
277.39,C0348499
373.11,C0019919
269.9,C0162429
357.5,C0085677
275.1,C0012714
709.1,C0162819
614-616.99,C0242172
265.2,C0030783
799.3,C3714552
53.19,NONE
259.8,C0029793
974.1,C0161622
721.9,C0038019
301.59,C0029633
799.24,C0085633
424.1,C1260873
65-71.99,C0038902
596.89,C0029776
350-359.99,C4721453
505,C0032273
462,C0001344
728.89,C0158361
522.5,C0399424
36.06,C0521232
759.82,C0024796
759,C0158795
377.9,C1533675
787,C0159058
85,C3714726
695.13,C0038325
429.9,C0018799
577.1,C0149521
11.6,C0010042
378,C0038380
110.1,C4082762
351.9,C0015464
103.9,C0031946
200,C1955727
296.8,C1456309
93.1,C0452240
245,C0040147
353,C0270890
634.9,C0156459
443.9,C0085096
308.2,C0154580
315.39,C0154633
363.9,C0008521
785.52,C0036983
286.7,C0001169
159,C0153468
441,C1812607
531.3,C0267124
269.8,C0154241
201,C0019829
724,C0158298
273.8,C0029594
275.49,C0489982
2.9,NONE
516,C0859814
365.20|365.70,NONE
427.6,C0340464
127.9,C0348287
162.9,C0348343
428.2,C1135191
424.99,C0029609
199,C0006826
4.2,NONE
371,C0155097
27.1,C0191982
985.2,C0412991
34,C0161888
446.21,C0403529
54.98,C0031139
719,C1442831
278.01,C0028756
401,C0085580
782.8,C0159040
255.8,C0154207
379.41,C0003079
414.8,C0155670
701.4,C0022548
141.9,C0153349
651.9,C0032989
120-129.99,C0018889
132,C0153317
790.09,C0878708
279.5,C0018133
121,C0153288
112.2,C0153250
93.84,C0026868
313.3,C0154618
079.99|360.00,NONE
203,C0153867
686.8,C0029813
60.9,C0175600
287.5,C0040034
484.1,C0276253
99.33,C0199804
709.01,C0042900
510.9,C0730032
719.07,C0158156
424.3,C0034087
620.8,C0156366
70.7,C0175614
795.51,C3161127
274,C0018099
780.79,C0695252
371.2,C0010037
974.7,C0161628
282.5,C0037054
255.14,C1260387
228,C0851225
8.43,NONE
589.9,C0156247
277.6,C0029570
574,C0008350
155.2,C0345904
94.32,C0020587
786,C0476271
990,C0034525
V60.0,C0687129
477.2,C1456066
255.11,C1260386
999.8,C2349800
205,C0023470
70.32,C0177230
446.4,C3495801
727,C0158326
68.5,C0020700
110.5,C0546826
277,C0268329
300.3,C0028768
41.31,C0005954
616,C0156342
271,C0154249
11.75,C0022607
264.9,C0042842
403.9,C0848548
309.81,C0038436
995.1,C0877771
198.3,C0153688
427.9,C0003811
78.1,C1561811
780.5,C0037317
702.8,C0157730
520.3,C0026618
629.9,C0017411
24,C0161875
596.59,C0156274
302.7,C3714744
982.8,C0161692
378.4,C4721400
440,C0004153
630,C0020217
743.62,C0266572
518,C0348712
344.1,C0030486
471.9,C0027430
79.98,C0188417
633.9,C0032987
518.89,C0029579
330.1,C0007788
788.8,C0152245
157.9,C0346647
E926,C0015333
532.9,C0391984
729.5,C0030196
429.3,C0018800
792.2,C0235756
312.31,C0030662
110.2,C0153246
601.9,C0033581
714.1,C0015773
339.1,C0033893
297.9,C1456786
997.49,C3161134
134.9,C0851341
315.9,C0424605
331.9,C0154671
349.2,C0795685
125.7,C0013100
988.1,C0497026
375.3,C0339129
401-405.99,C0020538
54,C0161915
380.1,C0021355
491.8,C0029544
238.73,C1719308
379.99,C0155387
530,C0014852
553.3,C0494752
339.81,C0752150
89.34,C1384593
301.13,C0010598
437,C0155729
742.1,C0025958
333.83,C0152116
461,C0149512
752.39,C0431635
642.3,C0341934
434.11,C0375288
368.9,C0547030
443.1,C0040021
345,C1719410
79.6,C0177469
391,C3536892
477.8,C2712343
40.41,C0193862
530.11,C0014869
673.1,C0013927
788.41,C0042023
964.2,C0161530
367.1,C0027092
786.01,C0020578
464.4,C0010380
43.11,C0176751
233.32,C0278729
617.9,C0014175
595.3,C1261278
599.7,C0018965
746.01,C0242855
229.9,C0086692
862.22,C1318512
413,C0002962
180.9,C0007847
518.4,C0155919
405,C0155616
88,C0412755
504,C0032318
280-289.99,C0018939
246.9,C0040128
758.7,C0022735
780.94,C0239233
370.34,C0339295
276.52,C0546884
788.31,C0150045
272.8,C0029591
610.1,C0016034
290,C0497327
606,C0021364
338.2,C0150055
405.9,C0155616
746.02,C0162164
781.99,C0159036
599,C0546812
756.51,C0029434
173.91,C3161070
494,C0006267
E005.2,C0018409
495.8,C0155892
780.01,C0009421
49,C0193014
784.92,C0236000
253,C0859058
427.41,C0042510
780.8,C0476476
569.81,C0016171
569.83,C0021845
39.95,C0019004
756.11,C0432162
307.81,C0033893
291.1,C0001940
99.17,C0199782
40.2,C0176699
300.9,C0041857
629.89,C0156421
274.03,C2712899
277.7,C0524620
239.3,C0027641
359.3,C1279412
8.45,NONE
516.8,C0155913
89.13,C0027853
695.4,C0409974
337.09,C2349411
34.91,C0189477
327.3,C0877792
V49.81,C1135338
560.9,C0021843
251,C0154189
441.01,C0729233
708.8,C0029839
478.29,C0795699
V27.9,C0260590
239.5,C0154133
123.2,C0152073
88.75,C0203407
251.4,C0154191
209-209.99,C0206754
642.6,C0260338
259.1,C0869515
752.51,C0010417
259.5,C0039585
83.9,C0177641
596.9,C0005686
86.2,C0177696
197,C0153675
793.82,C2712369
50.5,C0023911
300.7,C0020604
786.1,C0038450
78,C0161945
277.1,C0032708
282.44,C0005283
296.89,C1456308
320,C0085437
001-009.99,C0178238
V61.5,C0700322
556.2,C2937222
239.4,C0027639
103,C0031946
372.14,C0029543
643.9,C0269661
195.2,C0153662
572.2,C0019151
799.22,C0022107
E908.3,C0375742
569.41,C0400832
752.32,C0266399
533.7,C1279396
698.2,C0033771
274.01,C0149896
E888.9,C0085639
998.3,C0259768
V25.41,C0375825
963.4,C0869507
338.18,C1719392
286.3,C0009699
34.6,C0189557
478.2,C0795699
646.9,C0032962
288,C0023510
333.2,C0027066
121.9,C0040820
751.3,C0019570
E006.3,C0336949
125.3,C0029001
606.1,C0028960
752.49,C0029553
300.4,C0013415
V25.04,C1955578
704.09,C0029489
282.6,C0002895
707.1,C2349630
704.3,C0157734
312.1,C0154603
621.3,C0014173
306.8,C0029824
515,C0175999
36.1,C0010055
728.83,C0158363
97.1,C0178129
747,C0158625
737.4,C0158506
14.75,C0395549
637.9,C0156580
54.4,C0176974
236.1,C0496921
695.1,C0014742
E007.2,C0035945
773.2,C0014761
44.02,C0042273
132.1,C0030758
765.1,C0029713
246.1,C0152077
304.1,C0036552
22,C0396200
86,C0161954
63.9,C0177134
507.1,C0494675
307.6,C0014394
783.22,C0041667
288.02,C0221023
88.81,C0202704
357.9,C0154758
628,C0021361
E007.5,C0037393
359.29,C0410224
577.8,C0029771
626,C0041827
443.89,C0553983
786.03,C0003578
294.9,C1456428
487,C0021400
536.2,C0152165
592,C0156257
333,C0154678
780.57,C0037315
770.7,C0456017
86.82,C0035519
V69.2,C0348089
80,C0161947
738.8,C0158517
E904.2,C0417673
569,C0156182
V60.3,C0260794
628.9,C0021361
784.91,C0032781
133.9,C0026229
601,C0033581
7.4,NONE
78.11,C0177382
744.22,C0152421
729.89,C0029669
7,NONE
696.3,C0032026
756.59,C0029559
283.11,C0019061
89.52,C0013798
E001.1,C0035953
242.9,C0271763
386,C0155523
790.22,C2830475
E007.6,C0004818
727.9,C0158351
311,C0868892
421,C0155683
V15.89,C0260502
757.32,C0265973
114.9,C0009186
21.9,C0176374
276.51,C0011175
728.9,C0158352
792.1,C0476346
279.8,C0398672
781.91,C0424641
333.94,C0035258
335.24,C0154682
799.51,C2921136
625,C0156401
279.51,C0856825
799.81,C0011124
784.1,C0242429
99.9,C0175624
694.6,C0030804
89.09,C0009818
272.9,C0154251
379.42,C0026205
271.2,C0016751
41.86,NONE
332,C0030567
746.89,C0477999
644.21,C0156719
333.91,C0085292
784.51,C0013362
799.52,C2921137
633.1,C0032994
41.7,NONE
259.9,C0014130
520-579.99,C0012242
752.7,C0021193
428.9,C0018801
611.6,C0235660
482.3,C0155862
123.8,C0029754
279,C0041806
446,C0155757
320.9,C0085437
307.47,C0154571
457.1,C0029659
371.57,C0544008
37,C0161892
867.4,C0160436
239.9,C0375111
788.64,C0152032
336.9,C0037928
36.9,C0176591
441.4,C0265011
583.9,C0027703
995.53,C0008062
813.42,C0159740
757.39,C2363246
788.63,C0085606
131.9,C0040921
259,C0154223
145.9,C0153381
279.3,C0021051
596.51,C0878773
345.4,C1719405
704.1,C0019572
415.19,C0375267
366.5,C1306068
204.1,C0023434
493.81,C0015263
997.39,C2349769
99,C0161969
315.8,C0154635
965.61,C0695274
283.2,C0019049
733.29,C0029525
302.75,C0033038
232.9,C0154073
707.9,C0333297
370.2,C0155073
126.9,C0411279
733.3,C0020496
621.9,C0042131
775.89,C1719633
75,C0161942
697.9,C0023643
728.85,C0037763
780.2,C0039070
588.1,C0162283
378.06,C0155325
344.2,C0154701
600.9,C2937421
791.5,C0017979
70.9,C0177236
512.89,C0348708
126,C0411279
424,C0155695
532.7,C0267282
296.7,C1456307
V61.03,C2349890
785,C0159049
599.6,C0178879
333.9,C0154678
692.83,C0263304
674.84,C2733634
136.8,C0153328
348.3,C0085584
466,C0155820
370.21,C0259799
379.5,C0339666
365,C0017601
458,C0020649
V13.09,C0375807
523.6,C0011346
305.5,C0029095
154.1,C0949022
255.12,C1384514
789.59,C1955521
306.2,C0027821
428.1,C0023212
621.5,C1704274
256.31,C0025322
756.5,C0375536
123.4,C0012561
117.2,C0008582
959.09,C0272422
135,C0036202
369.9,C3665346
710.1,C0036421
120,C0036323
715,C0263742
590.2,C0156253
519.19,C1719483
136.29,C2349231
745.5,C0344724
518.82,C0302379
204,C0023448
287.41,C0398648
780.97,C0278061
861.2,C0160328
343.9,C0392549
456.4,C0042341
E007.3,C0004795
201.9,C0019829
11.9,C0175570
346.11,C2349439
707.15,C0878703
296.3,C0154409
245.2,C0677607
626.4,C0156404
569.3,C0019081
306.51,C0042266
758.9,C0008626
608.87,C0403673
308.9,C0236816
388.44,C0271510
782.7,C0159039
209.6,C2349359
773,C0014761
E960.1,C0034668
578.9,C0017181
431,C2937358
V71.89,C0481850
278.2,C0020579
134,C0153322
737.3,C0022820
36.2,C0189976
114.5,C0375046
84.2,C0408884
781,C0159033
E928.3,C0005660
371.6,C0022578
93.01,C0278372
998.89,C0161834
379.92,C0155386
38.9,C0176672
789,C0159065
528.3,C0007643
2,NONE
300,C1456316
784.2,C0159045
620.9,C0156367
478.25,C0155844
704.01,C0002171
V19.8,C0260535
703.9,C0027339
997,C0868769
382,C0029888
62.5,C0194907
54.1,C0023038
991.9,C0161734
205.9,C0023470
996.61,C0161779
372.13,C0009773
692.72,C0375482
599.9,C0042075
706.3,C0036508
478.79,C1561612
646.8,C0156769
611.72,C0024103
764.9,C0015934
704.2,C0157733
E006.2,C0018041
251.5,C0000774
776,C1285368
362.6,C1320640
V12.50,C0740088
616.9,C0156342
277.9,C0025517
997.1,C0549147
65.9,C0175608
270.7,C0154247
163.9,C0153494
307.23,C0040517
360.19,C0029610
516.3,C2350236
696.5,C0029514
423.9,C0265122
E926.9,C0015333
7.2,NONE
23.41,C0003626
933.1,C0161011
136.1,C0004943
616.10|041.9,NONE
78.7,C0185451
519.9,C0035204
304.2,C0600427
472,C0155824
779.7,C0023529
117.7,C0043541
214,C0023798
555.9,C0678202
759.81,C0032897
876,C0160555
573.8,C0348751
605,C0034919
59.01,NONE
77.99,C0177374
41.49,NONE
529.1,C0017677
446.7,C0039263
777.8,C0159007
353.6,C0031315
337.2,C0034931
349.82,C0149504
733.9,C0029586
413.1,C0002963
310.81,C2316460
345.9,C0014544
780-789.99,C1457887
295.3,C0036349
523.31,C1719494
482.4,C0032308
282.4,C0039730
483,C0032287
330,C0154664
780.52,C0917801
287.31,C0398650
266.9,C0042850
291,C1456285
302.6,C0236802
334,C0037952
7.8,NONE
588.89,C0029791
348.82,C0006110
478.7,C1561612
485,C0006285
681.02,C0157692
V12.59,C0375802
780.96,C0281856
787.2,C0011168
799.21,C0027769
725,C0032533
641.93,C0269608
788.2,C0080274
300.8,C0037650
288.8,C0477318
56,C0194209
322,C0025289
E930.0,C0413443
296.24,C0154406
5.1,NONE
265,C0154239
9.2,NONE
791.1,C0159075
53,C0019328
577,C0030286
714.3,C0409667
253.6,C0029593
994.6,C0026603
443.82,C0014804
151.9,C0024623
257.9,C0405581
728.86,C0238124
22.9,C0176390
308,C0236816
300.14,C0026773
368.31,C0221103
730.25,C0158434
780.31,C0009952
388.7,C0013456
743,C0015393
442.9,C0002940
200.6,C0206180
427,C0003811
866,C0160420
301.7,C0003431
193,C0007115
523.4,C0266929
379.91,C0030197
437.3,C0155730
309.29,C0154589
733.1,C0016663
184.4,C0375071
277.31,C0031069
626.1,C0404550
60,C0161925
320.1,C0025295
611.89,C0156325
390,C0264743
250.6,C0011882
112.3,C0006842
788.62,C0232854
335.2,C0085084
278.4,C1442839
282.61,C0272078
E968.9,C0004063
987.2,C0161713
789.9,C0159065
433.1,C0600126
607,C0030846
790.99,C0159073
84,C0177663
360,C0015397
55.9,C0175588
359.9,C0026848
726.91,C1442903
94.9,NONE
787.1,C0018834
55.95,C0194133
115,C0019655
746.7,C0152101
350.1,C0040997
790.7,C0004610
648.8,C0156878
457.8,C0029673
516.36,C0242770
753.3,C0478058
198.4,C0153689
290.4,C0011269
307.42,C0868777
621.2,C0156371
742.2,C0079157
695.15,C0014518
771.4,C0158947
157,C0346647
40.82,NONE
295.9,C0036341
V40.3,C0260657
588,C0341677
759.6,C0302397
294.2,C0497327
52.7,C0193612
799.02,C0700292
579.8,C0029809
701.1,C0022581
572.4,C0019212
719.1,C0018924
99.72,C0023416
707.8,C0157740
289.7,C0025637
774.7,C0158978
93.95,C0020431
532,C0013295
45,C0161901
41.5,C0337385
271.3,C0021830
123.3,C0039254
372.2,C0005743
528.6,C1112530
781.1,C0495689
250.1,C0011880
301.9,C0031212
377.3,C0029134
521.89,C0029770
69.7,C0812450
642.5,C0341950
527.9,C0036093
272.6,C0023787
520.5,C0868848
379.56,C0029620
572.3,C0020541
632,C0000814
432.9,C0151699
957.8,C0161478
726.32,C0039516
478.6,C0023052
701.3,C0152459
292.1,C0033937
784.7,C0014591
969.8,C0161586
94.02,C0033905
998.59,C0375729
284.81,C0865240
208,C0023418
338.1,C0184567
426.5,C0677586
379.39,C0029590
478.19,C0029581
010-018.99,C0041296
12.64,C3263686
386.12,C0751908
86.25,C0011593
839.8,C0009043
302.72,C0033950
464,C0155811
346.4,C0269226
423.3,C0007177
339,C0494479
301.89,C0029707
127,C0153302
238.77,C0432487
47,C0192819
752,C0158687
564.09,C0949135
789.2,C0038002
268.2,C0029442
300.5,C0027804
386.3,C0022893
784.3,C0003537
786.2,C0010200
779.5,C0027609
796,C0159131
607.3,C0033117
123,C0153296
938,C0016546
255.9,C0001621
705.81,C0032633
623.5,C0023534
226,C0154038
309,C0040701
593.81,C0268790
238.75,C3463824
252,C0030517
958.3,C0868767
E002.0,C0039003
276.8,C0020621
799.23,C0564567
785.2,C0375546
13.7,C0023311
454.9,C1135335
257.2,C0029858
284.09,C1719322
562.11,C0156167
364.3,C0022073
427.32,C0004239
729,C0158370
529.9,C0040409
307.5,C0029587
238.76,C0001815
260-269.99,C0162429
28.2,C0040423
444.9,C0013924
796.4,C0159135
41.11,NONE
279.09,C0522274
276,C0267994
989.2,C0275016
286,C0005779
458.9,C0020649
579.2,C0005750
848.9,C0041887
382.4,C0029888
E928.9,C0000924
285.29,C1719324
237.4,C0154118
774.6,C0270206
99.1,C0178194
275.42,C0020437
571.5,C0008827
579.1,C0038054
274.9,C0018099
362.1,C0154831
941,C2004482
500,C0003165
72,C0161937
989.3,C0413040
117.9,C0029511
577.9,C0030286
V02.1,C0260352
491.9,C0008677
7.69,NONE
758.2,C0152096
